Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
c_goreaui_TRINITY_DN626_c0_g1_i2.p1,Golgi apparatus,Signal peptide,Peripheral,0.1080000028014183,0.03460000082850456,0.20960000157356262,0.07639999687671661,0.2160000056028366,0.08699999749660492,0.2833000123500824,0.24560000002384186,0.4871000051498413,0.003800000064074993,0.8093000054359436,0.17900000512599945,0.19709999859333038,0.3151000142097473
c_goreaui_TRINITY_DN626_c0_g1_i4.p1,Golgi apparatus,Signal peptide,Peripheral,0.11159999668598175,0.03310000151395798,0.20509999990463257,0.0812000036239624,0.20360000431537628,0.10400000214576721,0.2888000011444092,0.24120000004768372,0.5023000240325928,0.00430000014603138,0.7955999970436096,0.18729999661445618,0.2689000070095062,0.32919999957084656
siderastrea_symb_TRINITY_DN405006_c0_g1_i1.p1_with_leader_u54_PF00081_M,Golgi apparatus,,Peripheral,0.10660000145435333,0.031099999323487282,0.19830000400543213,0.08240000158548355,0.1859000027179718,0.14749999344348907,0.22050000727176666,0.18619999289512634,0.45320001244544983,0.00430000014603138,0.7910000085830688,0.18119999766349792,0.2630999982357025,0.34450000524520874
siderastrea_symb_TRINITY_DN405006_c0_g1_i1.p1_with_leader_u38_PF00081_M,Plastid,,Peripheral,0.07840000092983246,0.019200000911951065,0.21240000426769257,0.08349999785423279,0.2442999929189682,0.38260000944137573,0.14219999313354492,0.09570000320672989,0.20829999446868896,0.005799999926239252,0.8428000211715698,0.15629999339580536,0.3160000145435333,0.35269999504089355
siderastrea_symb_TRINITY_DN405006_c0_g1_i4.p1,Golgi apparatus,,Peripheral,0.10599999874830246,0.03189999982714653,0.18520000576972961,0.07450000196695328,0.20110000669956207,0.11749999970197678,0.22050000727176666,0.2070000022649765,0.45320001244544983,0.0032999999821186066,0.7998999953269958,0.17180000245571136,0.20229999721050262,0.3260999917984009
siderastrea_symb_TRINITY_DN405006_c0_g1_i4.p1_with_leader_u38_PF00081_M,Plastid,,Peripheral,0.0737999975681305,0.022099999710917473,0.16369999945163727,0.07500000298023224,0.2759999930858612,0.3084999918937683,0.14499999582767487,0.10700000077486038,0.19439999759197235,0.005100000184029341,0.8424999713897705,0.1429000049829483,0.25290000438690186,0.35359999537467957
siderastrea_symb_TRINITY_DN475799_c0_g1_i1.p1_with_leader_u60_PF00081_M,Golgi apparatus,Signal peptide,Peripheral,0.0803999975323677,0.026100000366568565,0.17569999396800995,0.08030000329017639,0.19200000166893005,0.11320000141859055,0.1648000031709671,0.20190000534057617,0.6607000231742859,0.006200000178068876,0.6617000102996826,0.3253999948501587,0.09839999675750732,0.250900000333786
siderastrea_symb_TRINITY_DN8493_c0_g1_i1.p1,Extracellular,Signal peptide,Soluble,0.17499999701976776,0.03689999878406525,0.8790000081062317,0.1264999955892563,0.051100000739097595,0.01080000028014183,0.5605999827384949,0.5346999764442444,0.49149999022483826,0.005799999926239252,0.4381999969482422,0.042399998754262924,0.1273999959230423,0.8022000193595886
pseudodiploria_symb_TRINITY_DN348117_c0_g1_i1.p1,Extracellular,Signal peptide,Soluble,0.16689999401569366,0.03539999946951866,0.8270000219345093,0.10760000348091125,0.05209999904036522,0.03139999881386757,0.5058000087738037,0.36640000343322754,0.4643000066280365,0.008100000210106373,0.4927000105381012,0.0575999990105629,0.12399999797344208,0.7656000256538391
pseudodiploria_symb_TRINITY_DN348117_c0_g1_i1.p1_with_leader_u16_PF00081_M,Extracellular,Signal peptide,Soluble,0.15569999814033508,0.031099999323487282,0.8761000037193298,0.11810000240802765,0.046799998730421066,0.020500000566244125,0.49869999289512634,0.45339998602867126,0.44519999623298645,0.009999999776482582,0.47130000591278076,0.04309999942779541,0.12319999933242798,0.7904999852180481
pseudodiploria_symb_TRINITY_DN172781_c0_g1_i2.p1,Golgi apparatus,,Peripheral,0.10599999874830246,0.03189999982714653,0.18520000576972961,0.07450000196695328,0.20110000669956207,0.11749999970197678,0.22050000727176666,0.2070000022649765,0.45320001244544983,0.0032999999821186066,0.7998999953269958,0.17180000245571136,0.20229999721050262,0.3260999917984009
